species_tax_id,genus_tax_id,metabolism,gram_stain,pathways,substrate,sporulation,motility,cell_shape
263723,135575,aerobic,negative,"NA","tween_20,tween_80",no,flagella,bacillus
263724,135575,obligate aerobic,negative,"NA","tween_20,tween_80",no,flagella,bacillus
263818,28253,aerobic,negative,"NA","NA",no,yes,bacillus
263819,629,NA,negative,nitrate_reduction,"2aminethanol,citrate,salicin,sucrose,trehalose",NA,yes,bacillus
263849,1827,aerobic,positive,nitrate_reduction,"NA",NA,NA,NA
263852,337670,anaerobic,positive,"NA","fructose,galactose,glucose,mannose,nacetylgulcosamine,salicin,sorbitol,trehalose,xylose",no,no,bacillus
263906,499551,anaerobic,negative,"methanogenesis,methanogenesis_h2co2","acetate,h2_co2",NA,no,bacillus
263908,2053,aerobic,positive,"NA","alanine,aspartate,citrate,nacetylgulcosamine,succinate,sucrose",NA,no,bacillus
263909,2053,aerobic,positive,"NA",glucose,NA,no,bacillus
263910,1817,aerobic,positive,"NA","NA",NA,no,filament
264023,527198,aerobic,negative,"NA","cellobiose,fructose,fucose,galactose,glucuronamide,glucose,lactose,maltose,mannose",no,gliding,bacillus
264027,246875,aerobic,negative,"NA","NA",no,no,bacillus
264148,264147,aerobic,positive,"NA","cellobiose,ethanol,fructose,glucose,glycerol,mannitol,mannose,sucrose,trehalose",no,no,bacillus
264251,157920,aerobic,positive,"NA","arabinose,cellobiose,fructose,galactose,glucose,glycerol,lactose,maltose,mannose,salicin,sucrose,trehalose,xylose",no,flagella,bacillus
264297,1707,aerobic,positive,"NA","NA",NA,NA,NA
264446,862,NA,NA,"NA","NA",no,flagella,bacillus
264463,653683,anaerobic,positive,"NA","arabinose,cellobiose,fructose,galactose,glucose,lactose,maltose,mannose,raffinose,salicin,sucrose,xylose",yes,flagella,bacillus
264574,129577,aerobic,negative,aerobic_chemo_heterotrophy,"NA",NA,NA,NA
264633,2147,aerobic,negative,"NA","NA",NA,NA,NA
264634,2147,NA,negative,"NA","NA",NA,NA,NA
264635,2147,NA,negative,"NA","NA",NA,NA,NA
264636,2147,NA,negative,"NA","NA",NA,NA,NA
264637,2147,NA,negative,"NA","NA",NA,NA,NA
264638,2147,NA,negative,"NA","NA",NA,NA,NA
264639,2147,aerobic,negative,"NA","NA",NA,NA,NA
264641,293136,NA,positive,"NA","NA",NA,NA,NA
264691,264688,aerobic,negative,nitrogen_fixation,"NA",NA,yes,filament
264697,2675229,NA,positive,"NA","NA",NA,NA,NA
264736,657,facultative,negative,nitrate_reduction,"alanine,asparagine,aspartate,dextrin,fructose,galactose,gluconic_acid,glutamate,glycerol,glycogen,inosine,lactate,maltose,mannitol,mannose,myoinositol,nacetylgulcosamine,propionate,serine,succinate,sucrose,trehalose,tween_40,tween_80",NA,flagella,bacillus
264739,28253,obligate aerobic,negative,"NA","acetate,alanine,arginine,asparagine,cellobiose,citrate,dextrin,ethanol,formic_acid,fructose,glucose,glutamate,glycogen,histidine,lactate,lactose,malate,maltose,mannitol,ornithine,phenylalanine,proline,propionate,pyruvate,rhamnose,ribose,serine,sucrose,trehalose",no,flagella,bacillus
265175,32257,aerobic,negative,"NA","NA",no,no,bacillus
265291,283,aerobic,negative,"NA","NA",no,yes,bacillus
265293,1822464,NA,NA,"NA","NA",NA,NA,NA
265425,288793,obligate aerobic,negative,"NA","arabinose,glucose,maltose,ribose,trehalose,xylose",no,flagella,bacillus
265426,289201,obligate aerobic,positive,"NA","glucose,glycerol,maltose,ribose,trehalose,tween_80",yes,flagella,bacillus
265429,292713,aerobic,negative,"NA","NA",no,yes,bacillus
265470,510701,anaerobic,positive,sulfate_reduction,"lactate,pyruvate",yes,yes,bacillus
265477,2282740,anaerobic,positive,sulfate_reduction,"NA",yes,yes,bacillus
265546,150247,facultative,positive,nitrate_reduction,"arabinose,fructose,glucose,maltose,mannose,raffinose,sucrose,xylose",yes,yes,bacillus
265606,265488,aerobic,negative,"NA","cellobiose,dextrin,fructose,galactose,gluconic_acid,glucose,glycerol,lactose,maltose,mannose,melibiose,nacetylgulcosamine,raffinose,rhamnose,ribose,salicin,sucrose,trehalose,xylose",no,yes,NA
265668,662,facultative,negative,"NA","NA",NA,NA,vibrio
265719,265718,aerobic,negative,"NA","adonitol,arabinose,gelatin,tween_20,tween_40,tween_80",NA,yes,bacillus
265726,657,facultative,negative,nitrate_reduction,"arabinose,glycogen,ribose,xylose",no,yes,bacillus
265730,1883,NA,positive,"NA","NA",NA,NA,NA
265883,28884,microaerophilic,negative,"NA","alanine,arginine,asparagine,citrate,fructose,galactose,glucose,glutamate,glycerol,glycine,histidine,lactose,leucine,malate,maltose,sucrose,trehalose",no,flagella,bacillus
265948,150247,obligate aerobic,positive,nitrate_reduction,"fructose,galactose,glucose,lactose,maltose,mannose,sucrose,trehalose,xylose",yes,flagella,bacillus
265949,1763,aerobic,positive,"NA",tween_80,no,NA,coccobacillus
265959,1434011,aerobic,negative,"NA","NA",NA,NA,NA
265960,1434011,aerobic,negative,"NA","NA",NA,NA,NA
265981,265980,NA,negative,"NA","NA",NA,NA,NA
266009,81682,aerobic,negative,"NA","NA",no,NA,bacillus
266061,83618,obligate aerobic,negative,"NA","NA",no,no,bacillus
266062,83618,obligate aerobic,negative,"NA","3hydroxybutyrate,alanine,arabinose,glucose,maltose,melibiose,nacetylgulcosamine",no,yes,bacillus
266121,152053,aerobic,negative,"NA","NA",NA,NA,NA
266122,68,obligate aerobic,negative,"NA","3hydroxybenzoate,arabinose,citrate,mannitol,propionate,rhamnose,serine,sorbitol",no,flagella,bacillus
266123,359336,facultative,negative,nitrate_reduction,"3hydroxybutyrate,acetate,adipate,adonitol,alanine,arabinose,arginine,asparagine,aspartate,caprate,cellobiose,formic_acid,fucose,galactose,glucose,glutamate,glycerol,histidine,lactate,malate,phenylacetate,proline,propionate,serine,threonine",no,no,bacillus
266125,20,obligate aerobic,negative,nitrate_reduction,"3hydroxybutyrate,4hydroxbenzoate,acetate,adipate,caprate,phenylalanine,proline,suberic_acid,valerate",no,no,bacillus
266126,146936,obligate aerobic,negative,nitrate_reduction,"3hydroxybutyrate,acetate,lactate,malate,malonate,proline,propionate,valerate",no,flagella,bacillus
266127,13687,aerobic,negative,"NA","acetate,arabinose,sucrose",no,no,bacillus
266128,40323,obligate aerobic,negative,"NA","3hydroxybutyrate,alanine,serine",no,no,bacillus
266130,1707,obligate aerobic,positive,"cellulose_degradation,nitrate_reduction","gelatin,glucose,maltose,sucrose,xylose",NA,no,bacillus
266748,2782231,aerobic,negative,fermentation,"NA",NA,NA,NA
266749,2782231,aerobic,NA,fermentation,"NA",NA,NA,NA
266762,836,NA,negative,"NA","NA",NA,NA,NA
266805,48073,obligate aerobic,negative,nitrate_reduction,"maltose,mannose,tween_80",no,no,coccobacillus
266809,266808,obligate aerobic,negative,"aerobic_anoxygenic_phototrophy,photoheterotrophy","arabitol,gluconic_acid,glucose,glycerol,mannitol,sorbitol,acetate,glutamate,pyruvate,succinate",no,flagella,bacillus
266810,657,NA,negative,"NA","NA",NA,NA,NA
266812,2709685,NA,negative,"NA","NA",NA,NA,NA
266854,448176,facultative,positive,"NA","alanine,arabinose,asparagine,citrate,galactonic_acid,gluconic_acid,glucose,glycerol,lactose,maltose,mannitol,mannose,melibiose,methyl_pyruvate,phenylalanine,proline,propionate,pyruvate,quinic_acid,raffinose,rhamnose,ribose,salicin,serine,sorbitol,succinate,sucrose,trehalose,tween_40,tween_80,uridine,xylitol,xylose",no,no,coccus
266892,1884429,obligate aerobic,positive,nitrate_reduction,"arginine,cellobiose,fructose,galactose,glucose,lactose,mannitol,mannose,sucrose,urea,xylose",no,no,bacillus
266951,1855416,NA,negative,"NA","NA",NA,NA,NA
266952,1855416,NA,negative,"NA","NA",NA,NA,NA
267125,59732,obligate aerobic,NA,"NA","NA",no,no,bacillus
267128,165697,aerobic,negative,"NA","NA",no,yes,bacillus
267135,1041,obligate aerobic,negative,"photoheterotrophy,aerobic_anoxygenic_phototrophy","cellobiose,glucose,malate,maltose,pyruvate,succinate,xylose",no,no,NA
267212,482,microaerophilic,negative,"NA","NA",no,no,coccus
267363,2767886,microaerophilic,positive,"NA","arabinose,arabitol,fructose,gluconic_acid,glucose,maltose,nacetylgulcosamine,ribose",no,no,bacillus
267364,2767886,microaerophilic,positive,"NA","arabinose,arabitol,fructose,glucose,maltose,mannitol,ribose,xylose",no,no,bacillus
267368,56688,aerobic,negative,"NA","NA",NA,yes,pleomorphic
267374,48075,aerobic,negative,"NA","NA",NA,yes,bacillus
267375,53246,aerobic,negative,"NA","NA",NA,yes,NA
267633,2767886,aerobic,positive,"NA","arabinose,cellobiose,fructose,galactose,glucose,maltose,mannitol,mannose,nacetylgulcosamine,trehalose,xylose",no,no,bacillus
267745,55080,aerobic,positive,"NA","NA",NA,NA,NA
267746,55079,aerobic,positive,"NA","NA",NA,NA,NA
267800,290425,obligate aerobic,negative,"NA","citrate,malate",NA,yes,bacillus
267818,1578,anaerobic,positive,fermentation,"NA",no,no,bacillus
267850,267849,obligate aerobic,negative,"NA","acetate,lactate,malate,pyruvate,succinate",no,flagella,bacillus
267854,1988,NA,positive,"NA","adonitol,arabinose,dextrin,fructose,galactose,glucose,glycerol,maltose,mannitol,mannose,raffinose,rhamnose,ribose,sucrose,trehalose,tween_80,urea,xylose",yes,NA,NA
267990,267989,anaerobic,negative,"sulfur_reduction,hydrogen_oxidation_dark","NA",no,flagella,bacillus
268407,44249,facultative,NA,nitrate_reduction,"arabinose,cellobiose,fructose,galactose,glucose,glycerol,glycogen,lactose,maltose,mannitol,mannose,melibiose,nacetylgulcosamine,raffinose,rhamnose,ribose,salicin,sorbitol,sucrose,trehalose,xylitol,xylose",yes,yes,bacillus
268410,268408,aerobic,negative,"NA","NA",NA,NA,NA
268735,869896,obligate aerobic,negative,"NA","glucose,glycerol,pyruvate",NA,flagella,bacillus
269069,2282523,NA,negative,"NA","NA",NA,NA,NA
269144,57494,obligate aerobic,positive,"NA","arabinose,fructose,glucose,glycerol,sucrose",no,no,bacillus
269253,269252,anaerobic,negative,"nitrate_reduction,nitrate_reduction_to_ammonia,nitrite_reduction,nitrite_reduction_to_ammonia,hydrogen_oxidation_dark,sulfur_reduction","NA",no,flagella,bacillus
269259,269258,aerobic,negative,"nitrite_reduction,denitrification,nitrate_reduction,hydrogen_oxidation_dark,nitrous_oxide_reduction","NA",no,no,bacillus
269261,269260,NA,negative,"denitrification,nitrate_reduction,nitrite_reduction,hydrogen_oxidation_dark,nitrous_oxide_reduction","NA",no,no,bacillus
269420,33877,obligate aerobic,positive,nitrate_reduction,"arabinose,cellobiose,fructose,fucose,galactose,glucose,glycerol,glycogen,maltose,mannitol,mannose,melibiose,nacetylgulcosamine,raffinose,sucrose",NA,no,bacillus
269421,33877,obligate aerobic,positive,"NA","acetate,arabinose,cellobiose,fructose,fucose,galactose,glucose,glycerol,glycogen,maltose,raffinose,rhamnose,ribose,salicin,sucrose,trehalose,xylose",NA,no,bacillus
269660,407,obligate aerobic,negative,"NA","arabinose,xylose",NA,yes,bacillus
269666,1301,facultative,positive,"NA",lactose,no,NA,coccus
269670,2077,microaerophilic,NA,"NA","NA",NA,NA,NA
269672,2077,NA,positive,"NA","NA",NA,NA,NA
269673,2077,microaerophilic,positive,"NA","NA",NA,yes,bacillus
269709,2822410,obligate aerobic,negative,"NA","NA",no,flagella,bacillus
269774,269773,aerobic,positive,"NA","glucose,lactose,leucine,maltose,ribose,sucrose,trehalose",no,no,coccus
270249,773,microaerophilic,NA,"NA","NA",NA,NA,NA
270250,773,microaerophilic,negative,"NA","NA",no,NA,NA
270343,69961,NA,negative,"NA","NA",NA,NA,NA
270344,352,NA,negative,"NA","NA",NA,NA,NA
270345,352,NA,negative,"NA","NA",NA,NA,NA
270350,407,obligate aerobic,negative,nitrate_reduction,"acetate,arabinose,asparagine,citrate,formic_acid,fructose,glutamate,glycerol,lactate,malate,methyl_pyruvate,propionate,pyruvate,succinate,tween_40,tween_80",no,yes,bacillus
270351,407,obligate aerobic,negative,nitrate_reduction,"acetate,arabinose,asparagine,citrate,formic_acid,fructose,fucose,galactose,glucose,glutamate,lactate,malate,propionate,pyruvate,succinate,tween_40,tween_80",no,yes,bacillus
270368,318147,obligate aerobic,negative,"NA",tween_40,NA,flagella,bacillus
270495,482136,aerobic,negative,aerobic_chemo_heterotrophy,"gelatin,glucose,maltose,sucrose,tween_20,tween_40,tween_60,tween_80",no,no,bacillus
270496,872,anaerobic,negative,sulfate_reduction,"NA",no,yes,vibrio
270498,990721,NA,NA,"NA","NA",NA,NA,NA
270689,1883,NA,positive,nitrate_reduction,"NA",NA,NA,NA
270914,76831,obligate aerobic,negative,"NA","acetate,alanine,asparagine,aspartate,glutamate,glycogen,lactate,leucine,methyl_pyruvate,ornithine,proline,serine,succinate,threonine,uridine",no,no,bacillus
270918,143222,aerobic,negative,"NA","NA",NA,NA,NA
270921,244698,NA,negative,"NA","NA",NA,NA,NA
271065,2822410,obligate aerobic,negative,"NA","NA",no,flagella,bacillus
271091,623282,obligate anaerobic,negative,"NA","aspartate,citrate,fructose,glucose,glutamate,maltose,nacetylgulcosamine,pyruvate,threonine",no,no,bacillus
271096,22,aerobic,negative,nitrate_reduction,"acetate,alanine,aspartate,inosine,lactate,leucine,malate,methyl_pyruvate,nacetylgulcosamine,proline,propionate,serine,succinate,thymidine,tween_40,tween_80,uridine,valerate",no,flagella,bacillus
271097,22,facultative,negative,nitrate_reduction,"acetate,alanine,aspartate,glutamate,inosine,lactate,methyl_pyruvate,nacetylgulcosamine,ornithine,proline,propionate,pyruvate,serine,succinate,thymidine,tween_20,tween_40,tween_80,urea,valerate",no,yes,bacillus
271098,22,aerobic,negative,denitrification,"arabinose,arabitol,cellobiose,fructose,fucose,galactose,lactose,maltose,mannitol,mannose,melibiose,raffinose,rhamnose,sorbitol,sucrose,trehalose,xylitol",no,yes,bacillus
271099,22,NA,negative,nitrate_reduction,"acetate,alanine,aspartate,fructose,inosine,lactate,leucine,malate,methyl_pyruvate,nacetylgulcosamine,proline,serine,succinate,sucrose,threonine,thymidine,tween_40,tween_80,uridine,valerate",no,flagella,bacillus
271155,237,aerobic,negative,"NA","glucose,maltose",no,no,bacillus
271156,237,aerobic,negative,"NA","glucose,maltose,mannose,nacetylgulcosamine",no,no,bacillus
271157,237,aerobic,negative,"NA","glucose,maltose,mannose,nacetylgulcosamine",no,no,bacillus
271160,271159,microaerophilic,negative,"NA","NA",NA,NA,NA
271417,642,facultative,negative,nitrate_reduction,"acetate,arabinose,arginine,cellobiose,citrate,dextrin,fructose,galactose,glucose,glycerol,histidine,lactate,maltose,mannitol,mannose,nacetylgulcosamine,salicin,sucrose,trehalose",no,yes,bacillus
271420,286,aerobic,negative,"NA","NA",NA,NA,NA
271431,1663,obligate aerobic,positive,"NA",urea,no,no,bacillus
271432,1663,obligate aerobic,positive,nitrate_reduction,"gelatin,glucose,maltose,mannose,sucrose",no,no,coccus
271433,1663,obligate aerobic,positive,"NA",gelatin,no,no,coccus
271434,1663,obligate aerobic,positive,nitrate_reduction,"gelatin,glucose",no,no,coccus
271628,53402,NA,NA,"NA","NA",NA,NA,NA
272131,1177,aerobic,negative,"nitrogen_fixation,autotrophy","NA",NA,yes,filament
272161,1663,obligate aerobic,positive,nitrate_reduction,"arabinose,arabitol,asparagine,cellobiose,fructose,fucose,galactose,gelatin,glucose,glycerol,inosine,lactose,maltose,mannose,melibiose,methyl_pyruvate,pyruvate,raffinose,ribose,salicin,sucrose,thymidine,trehalose,tween_40,uridine,xylose",no,no,bacillus
272164,336276,obligate aerobic,negative,"NA","citrate,gelatin,glucose,maltose,mannose,tween_80",no,gliding,bacillus
272210,55968,obligate aerobic,positive,"NA","alanine,fucose,galactose,gammaaminobutyric_acid,glycerol,glycine,ribose",no,no,bacillus
272239,256818,aerobic,positive,"NA","NA",no,no,bacillus
272240,256818,obligate aerobic,positive,"NA","alanine,fructose,glucose,glycine,mannitol,mannose,myoinositol,rhamnose,serine",no,no,bacillus
272241,255204,aerobic,positive,"NA","NA",no,no,bacillus
272548,1654,anaerobic,positive,"NA","alanine,arginine,cellobiose,fructose,glucose,glycine,histidine,lactose,leucine,maltose,mannose,melibiose,phenylalanine,proline,raffinose,sucrose,trehalose",no,no,bacillus
272774,2745,NA,negative,"NA","NA",NA,NA,NA
272914,190323,aerobic,positive,"NA","NA",NA,NA,NA
272917,1372,obligate aerobic,positive,nitrate_reduction,"NA",NA,NA,NA
272918,57494,aerobic,positive,"NA","arabinose,cellobiose,dextrin,fructose,galactose,glucose,maltose,mannitol,mannose,ribose,salicin,sucrose,trehalose,xylose",no,no,coccus
272919,57494,aerobic,positive,"cellulose_degradation,nitrate_reduction","arabinose,cellobiose,dextrin,fructose,galactose,glucose,maltose,mannitol,mannose,salicin,sucrose,xylose",no,flagella,coccus
273032,1386,aerobic,positive,"NA","NA",NA,NA,NA
273136,2093,facultative,negative,"NA",glucose,NA,no,coccus
273164,289201,obligate aerobic,positive,nitrate_reduction,"fructose,maltose,melibiose,raffinose,ribose,sucrose,trehalose",yes,flagella,bacillus
273168,165696,aerobic,negative,"NA","NA",NA,no,bacillus
273251,1822464,obligate aerobic,negative,"NA","arabinose,caprate,citrate,gluconic_acid,glucose,malate,mannitol,mannose,phenylacetate",no,NA,bacillus
273376,399320,anaerobic,negative,"fermentation,cellobiose_degradation","NA",no,no,coccus
273384,1696,aerobic,positive,"NA","NA",NA,NA,NA
273527,33986,microaerophilic,positive,"NA","NA",NA,NA,NA
273528,33986,aerobic,positive,"NA","NA",NA,NA,NA
273676,1839,obligate aerobic,positive,"NA","acetate,alanine,aspartate,cellobiose,fructose,galactose,gluconic_acid,glucose,histidine,lactate,leucine,malate,maltose,mannitol,mannose,melibiose,phenylacetate,proline,propionate,putrescine,pyruvate,rhamnose,sucrose,trehalose",no,no,bacillus
273677,33882,aerobic,positive,hydrocarbon_degradation,"4hydroxbenzoate,arabinose,aspartate,cellobiose,fructose,galactose,gluconic_acid,glucose,histidine,lactate,malate,maltose,mannitol,mannose,melibiose,putrescine,pyruvate,rhamnose,ribose,salicin,suberic_acid,sucrose,trehalose,xylose",no,no,bacillus
273678,33882,aerobic,positive,"hydrocarbon_degradation,arsenate_reduction","acetate,alanine,arabinose,aspartate,cellobiose,citrate,fructose,galactose,gluconic_acid,glucose,glycogen,histidine,hyrdoxyproline,lactate,malate,maltose,mannitol,mannose,nacetylgulcosamine,phenylacetate,proline,propionate,putrescine,pyruvate,rhamnose,ribose,serine,sucrose,trehalose,xylose",no,yes,bacillus
273793,20,facultative,negative,"NA","acetate,cellobiose,citrate,glucose,glycerol,lactate,phenylalanine,pyruvate,succinate,sucrose,xylose",no,flagella,bacillus
274537,256319,anaerobic,negative,"anoxygenic_photoautotrophy_sulfur_oxidation,anoxygenic_photoautotrophy,photoautotrophy","NA",no,no,bacillus
274539,256319,facultative,negative,"anoxygenic_photoautotrophy_sulfur_oxidation,photoautotrophy,anoxygenic_photoautotrophy","NA",no,no,bacillus
274592,274591,aerobic,negative,aerobic_chemo_heterotrophy,"NA",NA,NA,NA
274593,44249,facultative,positive,"xylan_degradation,nitrate_reduction","2ketogluconate,fructose,glycerol,mannitol,mannose,rhamnose,salicin",yes,flagella,bacillus
