,Sample Name,run_accession,analyte_type,submitted_subject_id
3642,700023790,SRR046115,G_DNA_L_Retroauricular crease,763901136.0
3643,700023794,SRR046116,G_DNA_L_Antecubital fossa,763901136.0
3644,700023851,SRR046117,G_DNA_L_Antecubital fossa,763759525.0
3645,700023483,SRR046118,G_DNA_L_Antecubital fossa,763921366.0
3646,700023796,SRR046119,G_DNA_R_Antecubital fossa,763901136.0
3649,700021830,SRR046122,G_DNA_L_Antecubital fossa,763678604.0
3651,700037092,SRR046124,G_DNA_Saliva,765155402.0
3652,700023426,SRR046125,G_DNA_L_Antecubital fossa,763719065.0
3653,700021920,SRR046126,G_DNA_R_Retroauricular crease,763820215.0
3654,700023422,SRR046127,G_DNA_L_Retroauricular crease,763719065.0
3655,700023273,SRR046128,G_DNA_L_Antecubital fossa,763840445.0
3656,700021924,SRR046129,G_DNA_R_Antecubital fossa,763820215.0
3658,700038526,SRR046131,G_DNA_L_Antecubital fossa,763476303.0
3659,700023275,SRR046132,G_DNA_R_Antecubital fossa,763840445.0
3660,700105437,SRR046227,G_DNA_Subgingival plaque,763557224.0
3662,700105715,SRR046229,G_DNA_Anterior nares,763456073.0
3664,700105876,SRR046231,G_DNA_Subgingival plaque,763516763.0
3667,700114047,SRR046234,G_DNA_Anterior nares,763395383.0
3668,700105862,SRR046235,G_DNA_Tongue dorsum,763516763.0
3669,700114161,SRR046236,G_DNA_Posterior fornix,763840445.0
3672,700023311,SRR046240,G_DNA_Attached/Keratinized gingiva,763597684.0
3673,700037983,SRR046243,G_DNA_Posterior fornix,765317243.0
3675,700105232,SRR046245,G_DNA_Vaginal introitus,763820215.0
3677,700103454,SRR046247,G_DNA_Hard palate,763860675.0
3678,700105455,SRR046248,G_DNA_Saliva,763557224.0
3679,700105431,SRR046249,G_DNA_Palatine Tonsils,763557224.0
3680,700103466,SRR046250,G_DNA_Subgingival plaque,763860675.0
3681,700105429,SRR046251,G_DNA_Attached/Keratinized gingiva,763557224.0
3683,700105721,SRR046253,G_DNA_Posterior fornix,763456073.0
3684,700105423,SRR046254,G_DNA_Tongue dorsum,763557224.0
3685,700114145,SRR046255,G_DNA_Subgingival plaque,763840445.0
3686,700105427,SRR046256,G_DNA_Buccal mucosa,763557224.0
3687,700114029,SRR046257,G_DNA_Attached/Keratinized gingiva,763395383.0
3689,700105258,SRR046259,G_DNA_Subgingival plaque,763820215.0
3690,700114157,SRR046260,G_DNA_Vaginal introitus,763840445.0
3691,700114025,SRR046261,G_DNA_Hard palate,763395383.0
3693,700105868,SRR046263,G_DNA_Attached/Keratinized gingiva,763516763.0
3694,700103462,SRR046264,G_DNA_Throat,763860675.0
3696,700105435,SRR046329,G_DNA_Supragingival plaque,763557224.0
3698,700114131,SRR046331,G_DNA_Hard palate,763840445.0
3699,700105874,SRR046332,G_DNA_Supragingival plaque,763516763.0
3700,700105719,SRR046333,G_DNA_Mid vagina,763456073.0
3701,700105858,SRR046334,G_DNA_Saliva,763516763.0
3702,700105703,SRR046335,G_DNA_Supragingival plaque,763456073.0
3703,700105453,SRR046336,G_DNA_Posterior fornix,763557224.0
3704,700105244,SRR046337,G_DNA_Tongue dorsum,763820215.0
3705,700114137,SRR046338,G_DNA_Attached/Keratinized gingiva,763840445.0
3706,700105701,SRR046339,G_DNA_Throat,763456073.0
3707,700105864,SRR046340,G_DNA_Hard palate,763516763.0
3708,700114127,SRR046341,G_DNA_Saliva,763840445.0
3710,700103456,SRR046343,G_DNA_Buccal mucosa,763860675.0
3711,700103476,SRR046344,G_DNA_Anterior nares,763860675.0
3712,700103710,SRR046345,G_DNA_Stool,763759525.0
3713,700105854,SRR046346,G_DNA_Anterior nares,763516763.0
3715,700103708,SRR046348,G_DNA_Posterior fornix,763759525.0
3716,700114031,SRR046349,G_DNA_Palatine Tonsils,763395383.0
3717,700103706,SRR046350,G_DNA_Mid vagina,763759525.0
3719,700105872,SRR046352,G_DNA_Throat,763516763.0
3721,700114037,SRR046354,G_DNA_Subgingival plaque,763395383.0
3722,700105723,SRR046355,G_DNA_Stool,763456073.0
3723,700114133,SRR046356,G_DNA_Tongue dorsum,763840445.0
3725,700105449,SRR046358,G_DNA_Vaginal introitus,763557224.0
3726,700105248,SRR046359,G_DNA_Buccal mucosa,763820215.0
3727,700114135,SRR046360,G_DNA_Buccal mucosa,763840445.0
3728,700103448,SRR046361,G_DNA_Saliva,763860675.0
3729,700105246,SRR046362,G_DNA_Hard palate,763820215.0
3730,700105236,SRR046363,G_DNA_Posterior fornix,763820215.0
3731,700105693,SRR046364,G_DNA_Hard palate,763456073.0
3732,700105256,SRR046365,G_DNA_Supragingival plaque,763820215.0
3735,700103525,SRR046423,G_DNA_Buccal mucosa,132902142.0
3739,700106465,SRR046427,G_DNA_Stool,338793263.0
3740,700105120,SRR046428,G_DNA_Mid vagina,256789458.0
3741,700105025,SRR046429,G_DNA_Palatine Tonsils,275382046.0
3742,700103521,SRR046430,G_DNA_Tongue dorsum,132902142.0
3745,700105077,SRR046433,G_DNA_Attached/Keratinized gingiva,178713055.0
3746,700105071,SRR046434,G_DNA_Tongue dorsum,178713055.0
3749,700105334,SRR046437,G_DNA_Stool,516889361.0
3753,700106170,SRR046441,G_DNA_Stool,706846339.0
3754,700106259,SRR046442,G_DNA_Stool,675950834.0
3756,700105081,SRR046444,G_DNA_Throat,178713055.0
3757,700105512,SRR046445,G_DNA_Subgingival plaque,643185023.0
3759,700103529,SRR046447,G_DNA_Palatine Tonsils,132902142.0
3760,700105085,SRR046448,G_DNA_Subgingival plaque,178713055.0
3761,700114767,SRR046501,G_DNA_Stool,901775393.0
3762,700114503,SRR046502,G_DNA_Mid vagina,739574095.0
3763,700114517,SRR046503,G_DNA_Stool,739574095.0
3770,700113132,SRR046539,G_DNA_Palatine Tonsils,764467579.0
3772,700114480,SRR046542,G_DNA_Stool,764042746.0
3773,700113156,SRR046543,G_DNA_Vaginal introitus,764467579.0
3778,700113588,SRR046549,G_DNA_Buccal mucosa,764346198.0
3781,700114474,SRR046552,G_DNA_Throat,764042746.0
3784,700105484,SRR046583,G_DNA_L_Antecubital fossa,643185023.0
3786,700106453,SRR046588,G_DNA_L_Antecubital fossa,338793263.0
3789,700106565,SRR046596,G_DNA_R_Retroauricular crease,208027353.0
3790,700106972,SRR046599,G_DNA_L_Antecubital fossa,147406386.0
3791,700106569,SRR046602,G_DNA_R_Antecubital fossa,208027353.0
3793,700113592,SRR046604,G_DNA_Palatine Tonsils,764346198.0
3799,700114623,SRR046610,G_DNA_Hard palate,763901136.0
3801,700114625,SRR046612,G_DNA_Buccal mucosa,763901136.0
3802,700113521,SRR046613,G_DNA_Supragingival plaque,763719065.0
3803,700113136,SRR046614,G_DNA_Supragingival plaque,764467579.0
3807,700105638,SRR046618,G_DNA_L_Antecubital fossa,953045535.0
3809,700106717,SRR046626,G_DNA_L_Antecubital fossa,184349034.0
3812,700103267,SRR046632,G_DNA_L_Antecubital fossa,465578759.0
3813,700105114,SRR046637,G_DNA_R_Antecubital fossa,256789458.0
3814,700105898,SRR046644,G_DNA_L_Antecubital fossa,668248235.0
3815,700106715,SRR046645,G_DNA_R_Retroauricular crease,184349034.0
3817,700105169,SRR046652,G_DNA_L_Antecubital fossa,612472597.0
3819,700113513,SRR046655,G_DNA_Buccal mucosa,763719065.0
3831,700106974,SRR046668,G_DNA_R_Antecubital fossa,147406386.0
3832,700106922,SRR046669,G_DNA_R_Retroauricular crease,517810313.0
3834,700105960,SRR046674,G_DNA_R_Retroauricular crease,658594300.0
3835,700103293,SRR046677,G_DNA_R_Retroauricular crease,682449369.0
3836,700105502,SRR046679,G_DNA_Buccal mucosa,643185023.0
3837,700105017,SRR046680,G_DNA_Tongue dorsum,275382046.0
3839,700106792,SRR046683,G_DNA_R_Antecubital fossa,857980665.0
3841,700103295,SRR046686,G_DNA_L_Antecubital fossa,682449369.0
3843,700103535,SRR046688,G_DNA_Subgingival plaque,132902142.0
3844,700105007,SRR046690,G_DNA_L_Antecubital fossa,275382046.0
3846,700103265,SRR046693,G_DNA_R_Retroauricular crease,465578759.0
3847,700105962,SRR046695,G_DNA_L_Antecubital fossa,658594300.0
3848,700105023,SRR046696,G_DNA_Attached/Keratinized gingiva,275382046.0
3855,700105950,SRR046705,G_DNA_Palatine Tonsils,658594300.0
3856,700105634,SRR046706,G_DNA_L_Retroauricular crease,953045535.0
3857,700106999,SRR046707,G_DNA_Subgingival plaque,275382046.0
3858,700103269,SRR046709,G_DNA_R_Antecubital fossa,465578759.0
3862,700103507,SRR046713,G_DNA_R_Antecubital fossa,132902142.0
3863,700105079,SRR046715,G_DNA_Palatine Tonsils,178713055.0
3865,700103513,SRR046717,G_DNA_Mid vagina,132902142.0
3868,700105800,SRR046721,G_DNA_R_Retroauricular crease,375450439.0
3869,700105144,SRR046722,G_DNA_Subgingival plaque,256789458.0
3872,700105051,SRR046727,G_DNA_L_Retroauricular crease,178713055.0
3873,700105944,SRR046729,G_DNA_Hard palate,658594300.0
3874,700106926,SRR046731,G_DNA_R_Antecubital fossa,517810313.0
3875,700105059,SRR046732,G_DNA_Anterior nares,178713055.0
3877,700105140,SRR046735,G_DNA_Throat,256789458.0
3878,700105480,SRR046764,G_DNA_L_Retroauricular crease,643185023.0
3881,700105065,SRR046768,G_DNA_Posterior fornix,178713055.0
3882,700105013,SRR046770,G_DNA_Saliva,275382046.0
3883,700105900,SRR046771,G_DNA_R_Antecubital fossa,668248235.0
3884,700105201,SRR046772,G_DNA_Subgingival plaque,612472597.0
3885,700106924,SRR046774,G_DNA_L_Antecubital fossa,517810313.0
3888,700105348,SRR046777,G_DNA_Palatine Tonsils,516889361.0
3889,700105130,SRR046778,G_DNA_Tongue dorsum,256789458.0
3890,700106267,SRR046779,G_DNA_R_Antecubital fossa,675950834.0
3892,700105942,SRR046781,G_DNA_Tongue dorsum,658594300.0
3894,700105346,SRR046784,G_DNA_Attached/Keratinized gingiva,516889361.0
3895,700105063,SRR046786,G_DNA_Mid vagina,178713055.0
3896,700105136,SRR046788,G_DNA_Attached/Keratinized gingiva,256789458.0
3897,700105342,SRR046789,G_DNA_Hard palate,516889361.0
3898,700105508,SRR046790,G_DNA_Throat,643185023.0
3899,700103515,SRR046792,G_DNA_Posterior fornix,132902142.0
3902,700105946,SRR046798,G_DNA_Buccal mucosa,658594300.0
3903,700105494,SRR046799,G_DNA_Posterior fornix,643185023.0
3904,700106737,SRR046801,G_DNA_Palatine Tonsils,184349034.0
3905,700105500,SRR046803,G_DNA_Hard palate,643185023.0
3906,700106997,SRR046804,G_DNA_Supragingival plaque,275382046.0
3907,700105952,SRR046806,G_DNA_Throat,658594300.0
3908,700105132,SRR046808,G_DNA_Hard palate,256789458.0
3909,700105824,SRR046809,G_DNA_Throat,375450439.0
3911,700105134,SRR046835,G_DNA_Buccal mucosa,256789458.0
3912,700105812,SRR046837,G_DNA_Tongue dorsum,375450439.0
3913,700103531,SRR046839,G_DNA_Throat,132902142.0
3915,700106532,SRR046842,G_DNA_Attached/Keratinized gingiva,553359145.0
3916,700106587,SRR046844,G_DNA_Hard palate,208027353.0
3917,700105816,SRR046845,G_DNA_Buccal mucosa,375450439.0
3920,700105792,SRR046853,G_DNA_Vaginal introitus,375450439.0
3921,700105920,SRR046855,G_DNA_Throat,668248235.0
3922,700106422,SRR046857,G_DNA_Buccal mucosa,517810313.0
3923,700106962,SRR046859,G_DNA_Throat,147406386.0
3925,700113674,SRR046863,G_DNA_Anterior nares,250593475.0
3926,700114933,SRR046864,G_DNA_Vaginal introitus,561079058.0
3927,700114679,SRR046865,G_DNA_Anterior nares,938202701.0
3928,700105199,SRR046867,G_DNA_Supragingival plaque,612472597.0
3929,700105922,SRR046868,G_DNA_Supragingival plaque,668248235.0
3930,700106928,SRR046869,G_DNA_Anterior nares,517810313.0
3931,700105193,SRR046870,G_DNA_Attached/Keratinized gingiva,612472597.0
3932,700106428,SRR046871,G_DNA_Throat,517810313.0
3933,700105916,SRR046872,G_DNA_Attached/Keratinized gingiva,668248235.0
3934,700103299,SRR046873,G_DNA_Anterior nares,682449369.0
3935,700105906,SRR046874,G_DNA_Saliva,668248235.0
3937,700105826,SRR046876,G_DNA_Supragingival plaque,375450439.0
3940,700106976,SRR046879,G_DNA_Anterior nares,147406386.0
3942,700106512,SRR046881,G_DNA_Anterior nares,553359145.0
3943,700106581,SRR046882,G_DNA_Saliva,208027353.0
3944,700114415,SRR046883,G_DNA_R_Antecubital fossa,764953101.0
3947,700114725,SRR046886,G_DNA_R_Antecubital fossa,764831721.0
3949,700114397,SRR046896,G_DNA_Buccal mucosa,764953101.0
3951,700114818,SRR046899,G_DNA_Stool,375450439.0
3952,700114743,SRR046901,G_DNA_Throat,764831721.0
3953,700113103,SRR046903,G_DNA_Anterior nares,764872181.0
3957,700114749,SRR046907,G_DNA_Stool,764831721.0
3958,700113081,SRR046908,G_DNA_Buccal mucosa,764872181.0
3962,700114417,SRR046912,G_DNA_Anterior nares,764953101.0
3966,700114262,SRR046916,G_DNA_Throat,663835652.0
3968,700114365,SRR046918,G_DNA_Palatine Tonsils,765560005.0
3969,700114848,SRR046919,G_DNA_Palatine Tonsils,375450439.0
3971,700114846,SRR046921,G_DNA_Attached/Keratinized gingiva,375450439.0
3972,700114230,SRR046922,G_DNA_Vaginal introitus,663835652.0
3974,700114349,SRR046924,G_DNA_Anterior nares,765560005.0
3977,700114852,SRR046927,G_DNA_Supragingival plaque,375450439.0
3978,700103313,SRR046928,G_DNA_Hard palate,682449369.0
3980,700105197,SRR046930,G_DNA_Throat,612472597.0
3983,700105796,SRR046933,G_DNA_Posterior fornix,375450439.0
3984,700105902,SRR046934,G_DNA_Anterior nares,668248235.0
3985,700106571,SRR046935,G_DNA_Anterior nares,208027353.0
3986,700106520,SRR046936,G_DNA_Posterior fornix,553359145.0
3987,700106954,SRR046937,G_DNA_Hard palate,147406386.0
3988,700105814,SRR046938,G_DNA_Hard palate,375450439.0
3989,700106526,SRR046939,G_DNA_Tongue dorsum,553359145.0
3990,700105189,SRR046940,G_DNA_Hard palate,612472597.0
3991,700106518,SRR046941,G_DNA_Mid vagina,553359145.0
3994,700106960,SRR046944,G_DNA_Palatine Tonsils,147406386.0
3995,700106516,SRR046945,G_DNA_Vaginal introitus,553359145.0
3996,700105794,SRR046946,G_DNA_Mid vagina,375450439.0
3997,700106952,SRR046947,G_DNA_Tongue dorsum,147406386.0
3998,700106916,SRR046948,G_DNA_Subgingival plaque,517810313.0
4000,700105912,SRR046950,G_DNA_Hard palate,668248235.0
4001,700103325,SRR046951,G_DNA_Subgingival plaque,682449369.0
4005,700113031,SRR046955,G_DNA_R_Antecubital fossa,764750800.0
4006,700114345,SRR046956,G_DNA_L_Antecubital fossa,765560005.0
4007,700114880,SRR046957,G_DNA_R_Antecubital fossa,682102541.0
4009,700114878,SRR046959,G_DNA_L_Antecubital fossa,682102541.0
4010,700113570,SRR046960,G_DNA_R_Antecubital fossa,764346198.0
4012,700114876,SRR046962,G_DNA_R_Retroauricular crease,682102541.0
4013,700113097,SRR046963,G_DNA_R_Retroauricular crease,764872181.0
4015,700113644,SRR046965,G_DNA_R_Antecubital fossa,763536994.0
4017,700114739,SRR046967,G_DNA_Attached/Keratinized gingiva,764831721.0
4021,700114197,SRR046971,G_DNA_Hard palate,289996019.0
4023,700114735,SRR046973,G_DNA_Hard palate,764831721.0
4025,700113085,SRR046975,G_DNA_Palatine Tonsils,764872181.0
4026,700114729,SRR046977,G_DNA_Saliva,764831721.0
4028,700114407,SRR046980,G_DNA_Subgingival plaque,764953101.0
4029,700113035,SRR046982,G_DNA_Stool,764750800.0
4030,700113093,SRR046984,G_DNA_Stool,764872181.0
4031,700114419,SRR046986,G_DNA_Stool,764953101.0
4032,700114260,SRR046988,G_DNA_Palatine Tonsils,663835652.0
4034,700114405,SRR046993,G_DNA_Supragingival plaque,764953101.0
4036,700114254,SRR046996,G_DNA_Hard palate,663835652.0
4038,700114403,SRR046999,G_DNA_Throat,764953101.0
4039,700113083,SRR047001,G_DNA_Attached/Keratinized gingiva,764872181.0
4040,700114209,SRR047003,G_DNA_Subgingival plaque,289996019.0
4042,700114501,SRR047005,G_DNA_Vaginal introitus,739574095.0
4043,700114937,SRR047006,G_DNA_Posterior fornix,561079058.0
4044,700103323,SRR047007,G_DNA_Supragingival plaque,682449369.0
4045,700103307,SRR047008,G_DNA_Saliva,682449369.0
4046,700106585,SRR047009,G_DNA_Tongue dorsum,208027353.0
4047,700103321,SRR047010,G_DNA_Throat,682449369.0
4048,700106743,SRR047011,G_DNA_Subgingival plaque,184349034.0
4049,700105808,SRR047012,G_DNA_Saliva,375450439.0
4051,700106591,SRR047014,G_DNA_Attached/Keratinized gingiva,208027353.0
4052,700106530,SRR047015,G_DNA_Buccal mucosa,553359145.0
4053,700106956,SRR047016,G_DNA_Buccal mucosa,147406386.0
4054,700103319,SRR047017,G_DNA_Palatine Tonsils,682449369.0
4055,700103311,SRR047018,G_DNA_Tongue dorsum,682449369.0
4057,700106958,SRR047020,G_DNA_Attached/Keratinized gingiva,147406386.0
4058,700105173,SRR047021,G_DNA_Anterior nares,612472597.0
4060,700105195,SRR047023,G_DNA_Palatine Tonsils,612472597.0
4061,700105924,SRR047024,G_DNA_Subgingival plaque,668248235.0
4062,700114836,SRR047025,G_DNA_Saliva,375450439.0
4065,700114205,SRR047031,G_DNA_Throat,289996019.0
4066,700114207,SRR047033,G_DNA_Supragingival plaque,289996019.0
4068,700114179,SRR047036,G_DNA_Stool,289996019.0
4069,700114741,SRR047038,G_DNA_Palatine Tonsils,764831721.0
4070,700114201,SRR047040,G_DNA_Attached/Keratinized gingiva,289996019.0
4071,700113087,SRR047041,G_DNA_Throat,764872181.0
4072,700114727,SRR047043,G_DNA_Anterior nares,764831721.0
4073,700114840,SRR047046,G_DNA_Tongue dorsum,375450439.0
4075,700114199,SRR047049,G_DNA_Buccal mucosa,289996019.0
4076,700114189,SRR047050,G_DNA_Anterior nares,289996019.0
4077,700114258,SRR047052,G_DNA_Attached/Keratinized gingiva,663835652.0
4078,700113041,SRR047054,G_DNA_Tongue dorsum,764750800.0
4081,700113160,SRR047059,G_DNA_Posterior fornix,764467579.0
4082,700113640,SRR047061,G_DNA_R_Retroauricular crease,763536994.0
4083,700113029,SRR047062,G_DNA_L_Antecubital fossa,764750800.0
4084,700114347,SRR047063,G_DNA_R_Antecubital fossa,765560005.0
4085,700114639,SRR047064,G_DNA_R_Retroauricular crease,763901136.0
4086,700114511,SRR047065,G_DNA_L_Antecubital fossa,739574095.0
4087,700113025,SRR047066,G_DNA_L_Retroauricular crease,764750800.0
4089,700113568,SRR047068,G_DNA_L_Antecubital fossa,764346198.0
4092,700114824,SRR047071,G_DNA_L_Antecubital fossa,375450439.0
4097,700114586,SRR047076,G_DNA_R_Antecubital fossa,875002022.0
4100,700106370,SRR047108,G_DNA_Buccal mucosa,289996019.0
4101,700106113,SRR047109,G_DNA_Subgingival plaque,737052003.0
4108,700106087,SRR047116,G_DNA_Vaginal introitus,737052003.0
4111,700106101,SRR047119,G_DNA_Hard palate,737052003.0
4112,700105658,SRR047120,G_DNA_Attached/Keratinized gingiva,953045535.0
4114,700106103,SRR047122,G_DNA_Buccal mucosa,737052003.0
4115,700105996,SRR047123,G_DNA_Mid vagina,465578759.0
4117,700106882,SRR047233,G_DNA_Tongue dorsum,764811490.0
4119,700105306,SRR047235,G_DNA_Stool,764325968.0
4120,700105382,SRR047236,G_DNA_Buccal mucosa,764487809.0
4121,700105745,SRR047237,G_DNA_Tongue dorsum,764447348.0
4122,700106845,SRR047238,G_DNA_Hard palate,764143897.0
4123,700106847,SRR047239,G_DNA_Buccal mucosa,764143897.0
4124,700105286,SRR047240,G_DNA_Saliva,764325968.0
4125,700106833,SRR047241,G_DNA_Mid vagina,764143897.0
4126,700114072,SRR047242,G_DNA_Tongue dorsum,764062976.0
4127,700106627,SRR047243,G_DNA_Attached/Keratinized gingiva,763982056.0
4128,700105372,SRR047244,G_DNA_Stool,764487809.0
4129,700106835,SRR047245,G_DNA_Posterior fornix,764143897.0
4130,700105392,SRR047246,G_DNA_Subgingival plaque,764487809.0
4131,700114100,SRR047247,G_DNA_Vaginal introitus,764062976.0
4132,700105390,SRR047248,G_DNA_Supragingival plaque,764487809.0
4133,700106831,SRR047249,G_DNA_Vaginal introitus,764143897.0
4134,700105378,SRR047250,G_DNA_Tongue dorsum,764487809.0
4135,700105384,SRR047251,G_DNA_Attached/Keratinized gingiva,764487809.0
4136,700106635,SRR047252,G_DNA_Subgingival plaque,763982056.0
4137,700106855,SRR047253,G_DNA_Supragingival plaque,764143897.0
4138,700106050,SRR047254,G_DNA_Vaginal introitus,764184357.0
4139,700103680,SRR047255,G_DNA_Hard palate,763759525.0
4140,700105664,SRR047256,G_DNA_Supragingival plaque,953045535.0
4142,700103259,SRR047258,G_DNA_Supragingival plaque,465578759.0
4143,700106099,SRR047259,G_DNA_Tongue dorsum,737052003.0
4144,700103255,SRR047260,G_DNA_Palatine Tonsils,465578759.0
4145,700106910,SRR047261,G_DNA_Mid vagina,764811490.0
4147,700103261,SRR047263,G_DNA_Subgingival plaque,465578759.0
4150,700106368,SRR047266,G_DNA_Hard palate,289996019.0
4153,700103599,SRR047269,G_DNA_Palatine Tonsils,863126187.0
4154,700106089,SRR047270,G_DNA_Mid vagina,737052003.0
4156,700105652,SRR047272,G_DNA_Tongue dorsum,953045535.0
4158,700103249,SRR047274,G_DNA_Hard palate,465578759.0
4159,700103633,SRR047275,G_DNA_Attached/Keratinized gingiva,765094712.0
4160,700106912,SRR047276,G_DNA_Posterior fornix,764811490.0
4161,700106360,SRR047277,G_DNA_Anterior nares,289996019.0
4162,700103605,SRR047278,G_DNA_Subgingival plaque,863126187.0
4164,700103257,SRR047280,G_DNA_Throat,465578759.0
4168,700105608,SRR047284,G_DNA_Supragingival plaque,765074482.0
4170,700106908,SRR047286,G_DNA_Vaginal introitus,764811490.0
4171,700103597,SRR047287,G_DNA_Attached/Keratinized gingiva,863126187.0
4173,700106894,SRR047289,G_DNA_Supragingival plaque,764811490.0
4174,700105602,SRR047290,G_DNA_Attached/Keratinized gingiva,765074482.0
4177,700103631,SRR047293,G_DNA_Buccal mucosa,765094712.0
4178,700106120,SRR047294,G_DNA_Mid vagina,706846339.0
4179,700106374,SRR047295,G_DNA_Palatine Tonsils,289996019.0
4180,700103629,SRR047296,G_DNA_Hard palate,765094712.0
4182,700105994,SRR047298,G_DNA_Vaginal introitus,465578759.0
4183,700106675,SRR047299,G_DNA_Attached/Keratinized gingiva,764224817.0
4184,700105402,SRR047300,G_DNA_Anterior nares,764487809.0
4185,700105300,SRR047301,G_DNA_Throat,764325968.0
4186,700106669,SRR047302,G_DNA_Tongue dorsum,764224817.0
